,score,content,label,cleaned_content,content_stopWord,stemmed_content
1090,5,bagus deh bisa untuk diteruskan jadi langganan,positif,bagus deh bisa untuk diteruskan jadi langganan,bagus deh diteruskan langganan,bagus deh terus langgan
1091,4,skrg lebih mahal trus udah langganan buat bonus unlimited tapi gabisa dipake.Padahal saldo ovo sudah kepotong tapi bonusnya gak bisa dipake.,positif,skrg lebih mahal trus udah langganan buat bonus unlimited tapi gabisa dipakepadahal saldo ovo sudah kepotong tapi bonusnya gak bisa dipake,skrg mahal trus udah langganan bonus unlimited gabisa dipakepadahal saldo ovo kepotong bonusnya gak dipake,skrg mahal trus udah langgan bonus unlimited gabisa dipakepadahal saldo ovo potong bonus gak dipake
1092,5,"puas pengantaran tepat waktu dan driver sopan ,banyak diskon trimksih",positif,puas pengantaran tepat waktu dan driver sopan banyak diskon trimksih,puas pengantaran driver sopan diskon trimksih,puas antar driver sopan diskon trimksih
1093,5,Grab kok sekarang makin di perbarui makin sering eror sih Dan titik lokasi nya ga pernah pas. Tolong donk perbaiki,positif,grab kok sekarang makin di perbarui makin sering eror sih dan titik lokasi nya ga pernah pas tolong donk perbaiki,grab perbarui eror sih titik lokasi nya ga pas tolong donk perbaiki,grab baru eror sih titik lokasi nya ga pas tolong donk baik
1094,1,"Tapi tolong dong kalo jarak pendek juga di terima ,jangan yang jauh doang. Edit : layanan go kesehatan appnya banyak bugnya, mulai menu kirim gambar tidak bisa di klik dan buffering. Padahal pakai sudah pakai wi fi.",negatif,tapi tolong dong kalo jarak pendek juga di terima jangan yang jauh doang edit layanan go kesehatan appnya banyak bugnya mulai menu kirim gambar tidak bisa di klik dan buffering padahal pakai sudah pakai wi fi,tolong kalo jarak pendek terima doang edit layanan go kesehatan appnya bugnya menu kirim gambar klik buffering pakai pakai wi fi,tolong kalo jarak pendek terima doang edit layan go sehat appnya bugnya menu kirim gambar klik buffering pakai pakai wi fi
1095,3,"Setiap kasih lokasi dan udh bener eh malah gak ada lokasinya dan malah lokasinya lain,saya udh tulis RT.*/RW.* yang keluar malah RT.02/RW.09 padahal bukan tempat saya",negatif,setiap kasih lokasi dan udh bener eh malah gak ada lokasinya dan malah lokasinya lainsaya udh tulis rtrw yang keluar malah rtrw padahal bukan tempat saya,kasih lokasi udh bener eh gak lokasinya lokasinya lainsaya udh tulis rtrw rtrw,kasih lokasi udh bener eh gak lokasi lokasi lainsaya udh tulis rtrw rtrw
1096,5,"trimakasih selalu datang tepat waktu, sangat membantu sekali",positif,trimakasih selalu datang tepat waktu sangat membantu sekali,trimakasih membantu,trimakasih bantu
1097,5,Aplikasi yang Sangat Membantu dalam Layanan Transportasi,positif,aplikasi yang sangat membantu dalam layanan transportasi,aplikasi membantu layanan transportasi,aplikasi bantu layan transportasi
1098,1,"Customer servis nya tidak membantu,apa bila pemasanan yang dapat driver fiktif,atau memesan grab food namun toko nya tutup,costumer service di aplikasi sangat sangat tidak memebantu,jauh lebih baik aplikasi sebelah walau saya 80% sering pakai aplikasi ini",negatif,customer servis nya tidak membantuapa bila pemasanan yang dapat driver fiktifatau memesan grab food namun toko nya tutupcostumer service di aplikasi sangat sangat tidak memebantujauh lebih baik aplikasi sebelah walau saya sering pakai aplikasi ini,customer servis nya membantuapa pemasanan driver fiktifatau memesan grab food toko nya tutupcostumer service aplikasi memebantujauh aplikasi sebelah pakai aplikasi,customer servis nya membantuapa pemasanan driver fiktifatau mes grab food toko nya tutupcostumer service aplikasi memebantujauh aplikasi belah pakai aplikasi
1099,1,"BIAYA DUKUNGAN PERJALANAN harus konsisten dong, jika 15.30 tidak sampai dan kita mendapat potongan 10.000 ya lakukan.. namun sampai 15.30 driver tidak sampai kenapa kok diundur lagi 5 menit lagi, 10 menit lagii... ngga ikhlas apa gimana?",negatif,biaya dukungan perjalanan harus konsisten dong jika tidak sampai dan kita mendapat potongan ya lakukan namun sampai driver tidak sampai kenapa kok diundur lagi menit lagi menit lagii ngga ikhlas apa gimana,biaya dukungan perjalanan konsisten potongan ya lakukan driver diundur menit menit lagii ngga ikhlas gimana,biaya dukung jalan konsisten potong ya laku driver undur menit menit lagi ngga ikhlas gimana
1100,3,"Grab kembali diperbaharui lagi,, knp gak bisa2 di update dan kembali ke awal trs,,, mohon penjlsanya Krn sy mau psan makanan trimksih",negatif,grab kembali diperbaharui lagi knp gak bisa di update dan kembali ke awal trs mohon penjlsanya krn sy mau psan makanan trimksih,grab diperbaharui knp gak update trs mohon penjlsanya krn sy psan makanan trimksih,grab baharu knp gak update trs mohon penjlsanya krn sy psan makan trimksih
1101,5,"apl ny sangat membantu,aman perjalanan lebih cepat,po,ko,e mantul",positif,apl ny sangat membantuaman perjalanan lebih cepatpokoe mantul,apl ny membantuaman perjalanan cepatpokoe mantul,apl ny membantuaman jalan cepatpokoe mantul
1102,1,"Terlalu mahal,dan susah ,agka lama dapat grabnya,",negatif,terlalu mahaldan susah agka lama dapat grabnya,mahaldan susah agka grabnya,mahaldan susah agka grabnya
1103,3,Kalo pas hujan harganya gada otak‼️ padahal jarak deket apalagi yg jauh jaraknya makin mahal‼️‼️ drivernya juga suka ada yg banyak omong kalo pake promo pada gak terima gak iklas👍 kasih bintang 3 dulu,negatif,kalo pas hujan harganya gada otak padahal jarak deket apalagi yg jauh jaraknya makin mahal drivernya juga suka ada yg banyak omong kalo pake promo pada gak terima gak iklas kasih bintang dulu,kalo pas hujan harganya gada otak jarak deket yg jaraknya mahal drivernya suka yg omong kalo pake promo gak terima gak iklas kasih bintang,kalo pas hujan harga gada otak jarak deket yg jarak mahal drivernya suka yg omong kalo pake promo gak terima gak iklas kasih bintang
1104,1,Gatau kenapa aplikasi GRAB saya tiba² ditangguhkan dan saya sudah mencoba mengadu ke aplikasi nya tapi tetep tidak ada perubahan jadi saya ga bisa pakai grab lagi.,negatif,gatau kenapa aplikasi grab saya tiba ditangguhkan dan saya sudah mencoba mengadu ke aplikasi nya tapi tetep tidak ada perubahan jadi saya ga bisa pakai grab lagi,gatau aplikasi grab ditangguhkan mencoba mengadu aplikasi nya tetep perubahan ga pakai grab,gatau aplikasi grab tangguh coba adu aplikasi nya tetep ubah ga pakai grab
1105,2,kenapa titiknya ga sesuai ya kak padahal udh di sesuain tp ttp aj salah,negatif,kenapa titiknya ga sesuai ya kak padahal udh di sesuain tp ttp aj salah,titiknya ga sesuai ya kak udh sesuain tp ttp aj salah,titik ga sesuai ya kak udh sesuain tp ttp aj salah
1106,1,Masak akun tiba2 ditangguhkan padahal gak melakukan kesalahan..lebih baik indriver,negatif,masak akun tiba ditangguhkan padahal gak melakukan kesalahanlebih baik indriver,masak akun ditangguhkan gak kesalahanlebih indriver,masak akun tangguh gak kesalahanlebih indriver
1107,1,"Tolong dong jangan asal tangguhkan akun, padahal saya tidak pernah membatalkan pesanan tapi tiba² di tangguhkan ga jelas sumpah",negatif,tolong dong jangan asal tangguhkan akun padahal saya tidak pernah membatalkan pesanan tapi tiba di tangguhkan ga jelas sumpah,tolong tangguhkan akun membatalkan pesanan tangguhkan ga sumpah,tolong tangguh akun batal pesan tangguh ga sumpah
1108,2,"Masa makanan di aplikasi beda jauh sama di toko rata""beda 7ribuan ,belum ongkir taik",negatif,masa makanan di aplikasi beda jauh sama di toko ratabeda ribuan belum ongkir taik,makanan aplikasi beda toko ratabeda ribuan ongkir taik,makan aplikasi beda toko ratabeda ribu ongkir taik
1109,5,"mas nya gercep, fast respon bgttt makasih atas bantuannya",positif,mas nya gercep fast respon bgttt makasih atas bantuannya,mas nya gercep fast respon bgttt makasih bantuannya,mas nya gercep fast respon bgttt makasih bantu
1110,1,"Jujur ya saya kecewa bgt sma pihak aplikasi grab, harus nya klo pembayaran pake ovo itu ada konfirmasi dulu jangan main potong aja.. yg ke dua sya jg kecewa sma pihak driver yg tidak jujur.. harus nya dia jangan terima uang yg cash klo dari ovo gua sudah otomatis bayar.. grab sangat ga bagus.. sya tidak suka.. oebih baik jangan pake grab dah.. mending pake yg lain..",negatif,jujur ya saya kecewa bgt sma pihak aplikasi grab harus nya klo pembayaran pake ovo itu ada konfirmasi dulu jangan main potong aja yg ke dua sya jg kecewa sma pihak driver yg tidak jujur harus nya dia jangan terima uang yg cash klo dari ovo gua sudah otomatis bayar grab sangat ga bagus sya tidak suka oebih baik jangan pake grab dah mending pake yg lain,jujur ya kecewa bgt sma aplikasi grab nya klo pembayaran pake ovo konfirmasi main potong aja yg sya jg kecewa sma driver yg jujur nya terima uang yg cash klo ovo gua otomatis bayar grab ga bagus sya suka oebih pake grab dah mending pake yg,jujur ya kecewa bgt sma aplikasi grab nya klo bayar pake ovo konfirmasi main potong aja yg sya jg kecewa sma driver yg jujur nya terima uang yg cash klo ovo gua otomatis bayar grab ga bagus sya suka oebih pake grab dah mending pake yg
1111,4,Kadang kita pesan grabfood pengantaran regular berasa pengantaran hemat karena bulk order yg entah ada berapa dan seberapa jauh letaknya dri tempat saya,positif,kadang kita pesan grabfood pengantaran regular berasa pengantaran hemat karena bulk order yg entah ada berapa dan seberapa jauh letaknya dri tempat saya,kadang pesan grabfood pengantaran regular berasa pengantaran hemat bulk order yg letaknya dri,kadang pesan grabfood antar regular asa antar hemat bulk order yg letak dri
1112,1,"Mengecewakan, Alamat gak sesuai dengan gmaps, merepotkan orang",negatif,mengecewakan alamat gak sesuai dengan gmaps merepotkan orang,mengecewakan alamat gak sesuai gmaps merepotkan orang,kecewa alamat gak sesuai gmaps repot orang
1113,5,"Membantu perjalanan anda, meskipun maps terkadang tidak sesuai dengan titik lokasi, driver yang tidak tahu jalan, dll.",positif,membantu perjalanan anda meskipun maps terkadang tidak sesuai dengan titik lokasi driver yang tidak tahu jalan dll,membantu perjalanan maps terkadang sesuai titik lokasi driver jalan dll,bantu jalan maps terkadang sesuai titik lokasi driver jalan dll
1114,2,"Tolong untuk peta letak restorane di adakan lagi seperti dulu ( maps ), soalnya biar kita tahu, letak restoran, dan jaraknya di maps",negatif,tolong untuk peta letak restorane di adakan lagi seperti dulu maps soalnya biar kita tahu letak restoran dan jaraknya di maps,tolong peta letak restorane adakan maps biar letak restoran jaraknya maps,tolong peta letak restorane adakan maps biar letak restoran jarak maps
1115,1,"Natalkan pesanan tidak bisa lgi, kalau salah alamat pesan makanan terpaksa harus lebihin upah kurir karna salah alamat, bukan nya malah dimudahi, ini malah di buat ribet pelanggan, kasih la fitur ubah alamat minimal 1 kali 1 pemesanan",negatif,natalkan pesanan tidak bisa lgi kalau salah alamat pesan makanan terpaksa harus lebihin upah kurir karna salah alamat bukan nya malah dimudahi ini malah di buat ribet pelanggan kasih la fitur ubah alamat minimal kali pemesanan,natalkan pesanan lgi salah alamat pesan makanan terpaksa lebihin upah kurir karna salah alamat nya dimudahi ribet pelanggan kasih la fitur ubah alamat minimal kali pemesanan,natal pesan lgi salah alamat pesan makan paksa lebihin upah kurir karna salah alamat nya mudah ribet langgan kasih la fitur ubah alamat minimal kali mesan
1116,5,pengalaman pertama yang menyenangkan sopirnya ramah sopan mobilnya bagus bersih nyaman terima kasih semangat 👍👍👍😊,positif,pengalaman pertama yang menyenangkan sopirnya ramah sopan mobilnya bagus bersih nyaman terima kasih semangat,pengalaman menyenangkan sopirnya ramah sopan mobilnya bagus bersih nyaman terima kasih semangat,alam senang sopir ramah sopan mobil bagus bersih nyaman terima kasih semangat
1117,2,Susah banget dapet driver kalo pas jam pulang kerja & hujan deras. Tanya ke beberapa drivernya katanya pendapatan normal disaat jam tersebut & tidak ada argo tinggi 🥺,negatif,susah banget dapet driver kalo pas jam pulang kerja hujan deras tanya ke beberapa drivernya katanya pendapatan normal disaat jam tersebut tidak ada argo tinggi,susah banget dapet driver kalo pas jam pulang kerja hujan deras drivernya pendapatan normal disaat jam argo,susah banget dapet driver kalo pas jam pulang kerja hujan deras drivernya dapat normal saat jam argo
1118,5,pelayanan nya ramah dan nyaman buat grab,positif,pelayanan nya ramah dan nyaman buat grab,pelayanan nya ramah nyaman grab,layan nya ramah nyaman grab
1119,5,"Layanan nya enak. Pak sopirnya sabar, bawa mobilnya juga enak 👍👍",positif,layanan nya enak pak sopirnya sabar bawa mobilnya juga enak,layanan nya enak sopirnya sabar bawa mobilnya enak,layan nya enak sopir sabar bawa mobil enak
1120,3,Pelayanan nya cepat dan ramah,negatif,pelayanan nya cepat dan ramah,pelayanan nya cepat ramah,layan nya cepat ramah
1121,2,Lama banget cari drivernya Terus resto ga langsung muncul orderannya harus nunggu dapet driver Klo gitu bakal sering banyak yang ngaret pesanannya kalau nunggu dapet drivee baru keluar pesanannya di resto,negatif,lama banget cari drivernya terus resto ga langsung muncul orderannya harus nunggu dapet driver klo gitu bakal sering banyak yang ngaret pesanannya kalau nunggu dapet drivee baru keluar pesanannya di resto,banget cari drivernya resto ga langsung muncul orderannya nunggu dapet driver klo gitu ngaret pesanannya nunggu dapet drivee pesanannya resto,banget cari drivernya resto ga langsung muncul order nunggu dapet driver klo gitu ngaret pesan nunggu dapet drivee pesan resto
1122,4,"baik lancar, transparan",positif,baik lancar transparan,lancar transparan,lancar transparan
1123,5,"pelayanan baik, sampai ke tujuan dengan nyaman",positif,pelayanan baik sampai ke tujuan dengan nyaman,pelayanan tujuan nyaman,layan tuju nyaman
1124,1,"ngk bisa batalin pesanan, meskipun udah nunggu lama blm dapt pengemudi... klo bisa batalin yah bisa ad opsi lain ... ini klo org udahl keduluan beli yg lain trus pesanan di antr gimana.. aneh bangets",negatif,ngk bisa batalin pesanan meskipun udah nunggu lama blm dapt pengemudi klo bisa batalin yah bisa ad opsi lain ini klo org udahl keduluan beli yg lain trus pesanan di antr gimana aneh bangets,ngk batalin pesanan udah nunggu blm dapt pengemudi klo batalin yah ad opsi klo org udahl keduluan beli yg trus pesanan antr gimana aneh bangets,ngk batalin pesan udah nunggu blm dapt kemudi klo batalin yah ad opsi klo org udahl keduluan beli yg trus pesan antr gimana aneh bangets
1125,1,"Udh lama pake aplikasi ini t kok makin lama makin ky gini y Psen mknn dh sejam lebih nunggu driver ga bs dihubungi. D chat dibaca doang dtlp ga diangkat. Pas udah nunggu 1,5 jam resto cancel pesanan alasan mau tutup. Order resto lain baru semenit krn mau edit pesanan ga bs dbatalin.. pas udah nunggu sejam jg ga dpt driver. Mau batalin dan mau makan keluar aja. Eh ga bs dbatalin juga. Lama lama ngeselin bgt..hrsnya ada opsi. Buyer it mau batalin pesanan ada alasanya.. total sy nunggu 3 jam lebih",negatif,udh lama pake aplikasi ini t kok makin lama makin ky gini y psen mknn dh sejam lebih nunggu driver ga bs dihubungi d chat dibaca doang dtlp ga diangkat pas udah nunggu jam resto cancel pesanan alasan mau tutup order resto lain baru semenit krn mau edit pesanan ga bs dbatalin pas udah nunggu sejam jg ga dpt driver mau batalin dan mau makan keluar aja eh ga bs dbatalin juga lama lama ngeselin bgthrsnya ada opsi buyer it mau batalin pesanan ada alasanya total sy nunggu jam lebih,udh pake aplikasi t ky gini y psen mknn dh sejam nunggu driver ga bs dihubungi d chat dibaca doang dtlp ga diangkat pas udah nunggu jam resto cancel pesanan alasan tutup order resto semenit krn edit pesanan ga bs dbatalin pas udah nunggu sejam jg ga dpt driver batalin makan aja eh ga bs dbatalin ngeselin bgthrsnya opsi buyer it batalin pesanan alasanya total sy nunggu jam,udh pake aplikasi t ky gin y psen mknn dh jam nunggu driver ga bs hubung d chat baca doang dtlp ga angkat pas udah nunggu jam resto cancel pesan alas tutup order resto menit krn edit pesan ga bs dbatalin pas udah nunggu jam jg ga dpt driver batalin makan aja eh ga bs dbatalin ngeselin bgthrsnya opsi buyer it batalin pesan alasanya total sy nunggu jam
